cohort,arch,spec,cls,kind,group,n_seeds,n_pos_test,auprc,auprc_ceiling,auroc,gap,rel_gap,gap_ci_lo,gap_ci_hi,gap_seed_sd,q,blind,type,dx_group,low_ceiling,suff_abs0.02,suff_abs0.05,suff_abs0.1,suff_rel0.05,suff_rel0.1,sufficiency
georgia,inceptiontime,I,SB,single,rhythm,5,250,0.9526,0.9462,0.9925,-0.0065,-0.0068,-0.0233,0.0092,0.0086,0.7983,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,I,SVT,single,rhythm,5,5,0.2486,0.4072,0.7358,0.1586,0.3895,-0.0318,0.3754,0.1128,0.4584,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,I,SR,single,rhythm,5,260,0.6438,0.7708,0.9108,0.1270,0.1647,0.0794,0.1768,0.0230,0.0025,False,ok,rhythm,False,loss,loss,indeterminate,loss,loss,loss
georgia,inceptiontime,I,ST,single,rhythm,5,189,0.9381,0.9410,0.9835,0.0029,0.0031,-0.0117,0.0178,0.0108,0.4266,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,I,STTC,single,morphology,5,282,0.3591,0.4167,0.7274,0.0576,0.1382,0.0146,0.1107,0.0204,0.0096,False,ok,repolarization,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,I,LVH,single,morphology,5,184,0.5466,0.7580,0.8568,0.2114,0.2789,0.1446,0.2735,0.0181,0.0025,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,I,RBBB,single,morphology,5,83,0.7219,0.7733,0.9660,0.0514,0.0665,-0.0273,0.1171,0.0288,0.1623,False,ok,conduction,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,II,AF,single,rhythm,5,85,0.6291,0.5496,0.9099,-0.0795,-0.1446,-0.1577,-0.0004,0.0919,0.9750,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,II,AFL,single,rhythm,5,28,0.4261,0.4312,0.8286,0.0051,0.0118,-0.1526,0.1567,0.0546,0.5688,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,II,TWC,single,morphology,5,345,0.5559,0.6980,0.8144,0.1421,0.2036,0.0974,0.1807,0.0239,0.0025,False,ok,repolarization,False,loss,loss,indeterminate,loss,loss,loss
georgia,inceptiontime,II,LAD,single,morphology,5,141,0.6497,0.6744,0.9648,0.0247,0.0366,-0.0443,0.1120,0.0394,0.3495,False,ok,axis,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,II,SB,single,rhythm,5,250,0.9537,0.9462,0.9923,-0.0076,-0.0080,-0.0305,0.0092,0.0085,0.7787,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,II,SVT,single,rhythm,5,5,0.2490,0.4072,0.9049,0.1581,0.3884,-0.1374,0.4167,0.0687,0.4525,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,II,SR,single,rhythm,5,260,0.6952,0.7708,0.9274,0.0756,0.0980,0.0195,0.1315,0.0081,0.0154,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,II,ST,single,rhythm,5,189,0.9408,0.9410,0.9848,0.0002,0.0002,-0.0120,0.0119,0.0093,0.5707,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,II,STTC,single,morphology,5,282,0.3478,0.4167,0.7207,0.0689,0.1653,0.0274,0.1127,0.0169,0.0025,False,ok,repolarization,True,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
georgia,inceptiontime,II,LVH,single,morphology,5,184,0.2603,0.7580,0.7228,0.4977,0.6566,0.4200,0.5673,0.0159,0.0025,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,II,RBBB,single,morphology,5,83,0.4614,0.7733,0.9329,0.3119,0.4033,0.2053,0.4229,0.0308,0.0025,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,III,AF,single,rhythm,5,85,0.5085,0.5496,0.8941,0.0412,0.0749,-0.0769,0.1467,0.1050,0.3122,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,III,AFL,single,rhythm,5,28,0.4383,0.4312,0.7919,-0.0071,-0.0164,-0.1539,0.1515,0.0877,0.5688,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,III,TWC,single,morphology,5,345,0.4076,0.6980,0.7085,0.2904,0.4161,0.2306,0.3477,0.0321,0.0025,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,III,LAD,single,morphology,5,141,0.4546,0.6744,0.9110,0.2198,0.3259,0.1400,0.3051,0.0381,0.0025,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,III,SB,single,rhythm,5,250,0.9458,0.9462,0.9921,0.0003,0.0004,-0.0237,0.0219,0.0079,0.5310,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,III,SVT,single,rhythm,5,5,0.1952,0.4072,0.7426,0.2120,0.5207,-0.1679,0.5015,0.1097,0.2475,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,III,SR,single,rhythm,5,260,0.6119,0.7708,0.9014,0.1589,0.2061,0.0992,0.2212,0.0159,0.0025,True,B_confusion,rhythm,False,loss,loss,indeterminate,loss,loss,loss
georgia,inceptiontime,III,ST,single,rhythm,5,189,0.9255,0.9410,0.9874,0.0155,0.0165,-0.0033,0.0390,0.0058,0.0977,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,III,STTC,single,morphology,5,282,0.2784,0.4167,0.6394,0.1382,0.3318,0.0942,0.1921,0.0218,0.0025,False,ok,repolarization,True,loss,loss,indeterminate,loss,loss,loss
georgia,inceptiontime,III,LVH,single,morphology,5,184,0.4572,0.7580,0.8086,0.3008,0.3969,0.2249,0.3730,0.0084,0.0025,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,III,RBBB,single,morphology,5,83,0.6258,0.7733,0.9500,0.1476,0.1908,0.0295,0.2555,0.0167,0.0154,False,ok,conduction,False,loss,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,aVR,AF,single,rhythm,5,85,0.5785,0.5496,0.9183,-0.0289,-0.0525,-0.1222,0.0511,0.0654,0.7983,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
georgia,inceptiontime,aVR,AFL,single,rhythm,5,28,0.3818,0.4312,0.7862,0.0494,0.1145,-0.0964,0.1900,0.0471,0.3113,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,aVR,TWC,single,morphology,5,345,0.5949,0.6980,0.8409,0.1031,0.1477,0.0610,0.1414,0.0290,0.0025,False,ok,repolarization,False,loss,loss,indeterminate,loss,indeterminate,loss
georgia,inceptiontime,aVR,LAD,single,morphology,5,141,0.3280,0.6744,0.8555,0.3464,0.5137,0.2534,0.4363,0.0371,0.0025,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,aVR,SB,single,rhythm,5,250,0.9510,0.9462,0.9924,-0.0048,-0.0051,-0.0252,0.0117,0.0066,0.6944,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,aVR,SVT,single,rhythm,5,5,0.3532,0.4072,0.8490,0.0540,0.1326,-0.0430,0.2500,0.0317,0.6394,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,aVR,SR,single,rhythm,5,260,0.7089,0.7708,0.9286,0.0619,0.0803,0.0057,0.1130,0.0110,0.0291,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,aVR,ST,single,rhythm,5,189,0.9148,0.9410,0.9820,0.0262,0.0279,0.0006,0.0589,0.0051,0.0366,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
georgia,inceptiontime,aVR,STTC,single,morphology,5,282,0.3831,0.4167,0.7470,0.0336,0.0806,-0.0038,0.0722,0.0196,0.0801,False,ok,repolarization,True,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,aVR,LVH,single,morphology,5,184,0.3771,0.7580,0.7899,0.3809,0.5025,0.3032,0.4538,0.0115,0.0025,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,aVR,RBBB,single,morphology,5,83,0.6977,0.7733,0.9758,0.0756,0.0978,0.0011,0.1355,0.0409,0.0451,False,ok,conduction,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,aVL,AF,single,rhythm,5,85,0.4561,0.5496,0.9073,0.0935,0.1701,-0.0252,0.1971,0.0341,0.0874,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,aVL,AFL,single,rhythm,5,28,0.3155,0.4312,0.8349,0.1157,0.2683,-0.0924,0.2990,0.0353,0.2255,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,aVL,TWC,single,morphology,5,345,0.4828,0.6980,0.7476,0.2152,0.3083,0.1586,0.2709,0.0239,0.0025,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,aVL,LAD,single,morphology,5,141,0.3420,0.6744,0.8335,0.3324,0.4929,0.2532,0.4233,0.0315,0.0025,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,aVL,SB,single,rhythm,5,250,0.9529,0.9462,0.9923,-0.0068,-0.0072,-0.0278,0.0136,0.0039,0.7734,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,aVL,SVT,single,rhythm,5,5,0.1086,0.4072,0.7285,0.2986,0.7334,-0.0258,0.6306,0.1063,0.1405,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,aVL,SR,single,rhythm,5,260,0.6400,0.7708,0.9011,0.1308,0.1696,0.0735,0.1923,0.0112,0.0025,False,ok,rhythm,False,loss,loss,indeterminate,loss,indeterminate,loss
georgia,inceptiontime,aVL,ST,single,rhythm,5,189,0.9218,0.9410,0.9853,0.0192,0.0204,0.0006,0.0409,0.0062,0.0353,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,aVL,STTC,single,morphology,5,282,0.2740,0.4167,0.6667,0.1427,0.3425,0.1000,0.1987,0.0166,0.0025,False,ok,repolarization,True,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,aVL,LVH,single,morphology,5,184,0.5603,0.7580,0.8461,0.1977,0.2608,0.1241,0.2648,0.0209,0.0025,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,aVL,RBBB,single,morphology,5,83,0.6996,0.7733,0.9683,0.0737,0.0953,-0.0196,0.1481,0.0425,0.1135,False,ok,conduction,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,aVF,AF,single,rhythm,5,85,0.6173,0.5496,0.9076,-0.0676,-0.1231,-0.1595,0.0300,0.0746,0.9291,False,ok,rhythm,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
georgia,inceptiontime,aVF,AFL,single,rhythm,5,28,0.3698,0.4312,0.7975,0.0614,0.1425,-0.0961,0.2183,0.0274,0.2720,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,aVF,TWC,single,morphology,5,345,0.4553,0.6980,0.7302,0.2427,0.3477,0.1901,0.2952,0.0296,0.0025,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,aVF,LAD,single,morphology,5,141,0.5912,0.6744,0.9527,0.0832,0.1234,0.0103,0.1524,0.0342,0.0170,False,ok,axis,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,aVF,SB,single,rhythm,5,250,0.9429,0.9462,0.9916,0.0033,0.0034,-0.0198,0.0241,0.0077,0.4584,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,aVF,SVT,single,rhythm,5,5,0.1436,0.4072,0.8470,0.2635,0.6473,-0.1194,0.5996,0.0592,0.2720,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,aVF,SR,single,rhythm,5,260,0.6335,0.7708,0.9110,0.1373,0.1781,0.0800,0.1959,0.0170,0.0025,False,ok,rhythm,False,loss,loss,indeterminate,loss,loss,loss
georgia,inceptiontime,aVF,ST,single,rhythm,5,189,0.9436,0.9410,0.9890,-0.0026,-0.0028,-0.0159,0.0112,0.0151,0.7226,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,aVF,STTC,single,morphology,5,282,0.2944,0.4167,0.6660,0.1223,0.2935,0.0802,0.1698,0.0147,0.0025,False,ok,repolarization,True,loss,loss,indeterminate,loss,loss,loss
georgia,inceptiontime,aVF,LVH,single,morphology,5,184,0.3119,0.7580,0.7541,0.4461,0.5885,0.3618,0.5214,0.0048,0.0025,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,aVF,RBBB,single,morphology,5,83,0.4890,0.7733,0.9441,0.2843,0.3676,0.1429,0.4099,0.0479,0.0025,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,V1,AF,single,rhythm,5,85,0.5479,0.5496,0.9226,0.0018,0.0032,-0.1033,0.0904,0.0622,0.6068,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,V1,AFL,single,rhythm,5,28,0.5009,0.4312,0.8886,-0.0697,-0.1616,-0.2147,0.1088,0.0409,0.7983,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,V1,TWC,single,morphology,5,345,0.4371,0.6980,0.7392,0.2609,0.3737,0.2070,0.3165,0.0275,0.0025,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,V1,LAD,single,morphology,5,141,0.2557,0.6744,0.7336,0.4187,0.6208,0.3339,0.5130,0.0360,0.0025,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,V1,SB,single,rhythm,5,250,0.9452,0.9462,0.9934,0.0010,0.0011,-0.0292,0.0282,0.0093,0.5688,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,V1,SVT,single,rhythm,5,5,0.2541,0.4072,0.7862,0.1531,0.3760,-0.0510,0.3747,0.0716,0.4878,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,V1,SR,single,rhythm,5,260,0.6182,0.7708,0.8963,0.1526,0.1980,0.0945,0.2074,0.0180,0.0025,True,B_confusion,rhythm,False,loss,loss,indeterminate,loss,loss,loss
georgia,inceptiontime,V1,ST,single,rhythm,5,189,0.9417,0.9410,0.9840,-0.0008,-0.0008,-0.0143,0.0120,0.0105,0.6052,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,V1,STTC,single,morphology,5,282,0.2789,0.4167,0.6613,0.1378,0.3307,0.0933,0.1889,0.0174,0.0025,False,ok,repolarization,True,loss,loss,indeterminate,loss,loss,loss
georgia,inceptiontime,V1,LVH,single,morphology,5,184,0.4398,0.7580,0.7888,0.3182,0.4197,0.2319,0.4060,0.0209,0.0025,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,V1,RBBB,single,morphology,5,83,0.6948,0.7733,0.9728,0.0785,0.1015,0.0004,0.1596,0.0347,0.0440,False,ok,conduction,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,V2,AF,single,rhythm,5,85,0.4596,0.5496,0.8788,0.0900,0.1638,-0.0149,0.1931,0.1223,0.0814,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,V2,AFL,single,rhythm,5,28,0.1926,0.4312,0.8188,0.2386,0.5533,0.0707,0.3962,0.0707,0.0154,True,B_confusion,rhythm,True,loss,loss,indeterminate,loss,loss,loss
georgia,inceptiontime,V2,TWC,single,morphology,5,345,0.4152,0.6980,0.7064,0.2828,0.4052,0.2243,0.3393,0.0277,0.0025,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,V2,LAD,single,morphology,5,141,0.2525,0.6744,0.7440,0.4219,0.6256,0.3364,0.5137,0.0546,0.0025,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,V2,SB,single,rhythm,5,250,0.9493,0.9462,0.9921,-0.0031,-0.0033,-0.0271,0.0179,0.0157,0.6183,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
georgia,inceptiontime,V2,SVT,single,rhythm,5,5,0.2483,0.4072,0.8270,0.1589,0.3902,-0.0503,0.5335,0.0434,0.4453,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
georgia,inceptiontime,V2,SR,single,rhythm,5,260,0.5519,0.7708,0.8846,0.2189,0.2840,0.1539,0.2755,0.0094,0.0025,True,B_confusion,rhythm,False,loss,loss,loss,loss,loss,loss
georgia,inceptiontime,V2,ST,single,rhythm,5,189,0.9401,0.9410,0.9861,0.0009,0.0010,-0.0160,0.0154,0.0073,0.5357,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
