cohort,arch,spec,cls,kind,group,n_seeds,n_pos_test,auprc,auprc_ceiling,auroc,gap,rel_gap,gap_ci_lo,gap_ci_hi,gap_seed_sd,q,blind,type,dx_group,low_ceiling,suff_abs0.02,suff_abs0.05,suff_abs0.1,suff_rel0.05,suff_rel0.1,sufficiency
georgia_broad,seresnet,CH4,RBBB,device,morphology,1,143,0.8369,0.8695,0.9785,0.0327,0.0376,-0.0036,0.0712,,0.1890,False,ok,conduction,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ptbxl_snomed_broad,seresnet,I,AF,single,rhythm,1,152,0.8887,0.8931,0.9764,0.0044,0.0049,-0.0283,0.0419,,0.5379,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,I,AFL,single,rhythm,1,7,0.3185,0.6875,0.8943,0.3690,0.5367,0.0056,0.6978,,0.0354,True,B_confusion,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,I,TWC,single,morphology,1,256,0.3873,0.5877,0.8264,0.2004,0.3410,0.1414,0.2573,,0.0024,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,I,LAD,single,morphology,1,528,0.4487,0.8030,0.7328,0.3544,0.4413,0.3086,0.3928,,0.0024,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,I,SB,single,rhythm,1,64,0.4364,0.4199,0.9471,-0.0165,-0.0392,-0.0833,0.0599,,0.7661,False,ok,rhythm,True,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,I,SVT,single,rhythm,1,5,0.3766,0.3949,0.9962,0.0183,0.0462,-0.3872,0.3299,,0.5379,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,I,SR,single,rhythm,1,1826,0.9791,0.9818,0.9193,0.0027,0.0027,-0.0001,0.0056,,0.0535,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,I,ST,single,rhythm,1,82,0.8976,0.8775,0.9943,-0.0201,-0.0230,-0.0787,0.0397,,0.8148,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,I,STTC,single,morphology,1,221,0.3200,0.3994,0.8301,0.0794,0.1988,0.0275,0.1313,,0.0045,False,ok,repolarization,True,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,I,LVH,single,morphology,1,234,0.4882,0.7535,0.8334,0.2653,0.3521,0.2082,0.3203,,0.0024,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,I,RBBB,single,morphology,1,166,0.6032,0.8961,0.8499,0.2930,0.3269,0.2296,0.3597,,0.0024,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,II,AF,single,rhythm,1,152,0.8917,0.8931,0.9803,0.0014,0.0016,-0.0320,0.0311,,0.6116,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,II,AFL,single,rhythm,1,7,0.7223,0.6875,0.9163,-0.0348,-0.0507,-0.2000,0.0537,,0.8148,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ptbxl_snomed_broad,seresnet,II,TWC,single,morphology,1,256,0.3628,0.5877,0.8205,0.2249,0.3827,0.1624,0.2721,,0.0024,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,II,LAD,single,morphology,1,528,0.6985,0.8030,0.8854,0.1046,0.1302,0.0721,0.1366,,0.0024,False,ok,axis,False,loss,loss,indeterminate,loss,indeterminate,loss
ptbxl_snomed_broad,seresnet,II,SB,single,rhythm,1,64,0.4859,0.4199,0.9534,-0.0660,-0.1571,-0.1330,0.0124,,0.9650,False,ok,rhythm,True,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,II,SVT,single,rhythm,1,5,0.3110,0.3949,0.9969,0.0839,0.2125,-0.1760,0.4642,,0.4150,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,II,SR,single,rhythm,1,1826,0.9777,0.9818,0.9185,0.0041,0.0042,0.0004,0.0083,,0.0304,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,II,ST,single,rhythm,1,82,0.9061,0.8775,0.9947,-0.0286,-0.0326,-0.0802,0.0268,,0.9000,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,II,STTC,single,morphology,1,221,0.3079,0.3994,0.8133,0.0915,0.2291,0.0378,0.1408,,0.0024,False,ok,repolarization,True,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,II,LVH,single,morphology,1,234,0.3990,0.7535,0.7982,0.3545,0.4705,0.2912,0.4087,,0.0024,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,II,RBBB,single,morphology,1,166,0.4811,0.8961,0.8558,0.4150,0.4631,0.3394,0.4874,,0.0024,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,III,AF,single,rhythm,1,152,0.8511,0.8931,0.9725,0.0420,0.0470,-0.0002,0.0800,,0.0531,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ptbxl_snomed_broad,seresnet,III,AFL,single,rhythm,1,7,0.5004,0.6875,0.9044,0.1871,0.2722,-0.1260,0.4285,,0.3591,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,III,TWC,single,morphology,1,256,0.1830,0.5877,0.6512,0.4048,0.6887,0.3411,0.4646,,0.0024,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,III,LAD,single,morphology,1,528,0.6264,0.8030,0.8739,0.1766,0.2199,0.1394,0.2113,,0.0024,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,III,SB,single,rhythm,1,64,0.4913,0.4199,0.9493,-0.0714,-0.1699,-0.1463,0.0314,,0.9550,False,ok,rhythm,True,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
ptbxl_snomed_broad,seresnet,III,SVT,single,rhythm,1,5,0.4494,0.3949,0.9979,-0.0545,-0.1380,-0.4460,0.3738,,0.7564,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,III,SR,single,rhythm,1,1826,0.9688,0.9818,0.8961,0.0130,0.0132,0.0069,0.0195,,0.0024,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,III,ST,single,rhythm,1,82,0.8332,0.8775,0.9943,0.0443,0.0505,-0.0342,0.1232,,0.2541,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,III,STTC,single,morphology,1,221,0.1908,0.3994,0.6948,0.2086,0.5223,0.1531,0.2640,,0.0024,True,B_confusion,repolarization,True,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,III,LVH,single,morphology,1,234,0.3258,0.7535,0.7334,0.4277,0.5677,0.3666,0.4866,,0.0024,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,III,RBBB,single,morphology,1,166,0.4174,0.8961,0.7848,0.4787,0.5342,0.4057,0.5490,,0.0024,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,aVR,AF,single,rhythm,1,152,0.8287,0.8931,0.9799,0.0644,0.0722,0.0001,0.1288,,0.0478,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,aVR,AFL,single,rhythm,1,7,0.5857,0.6875,0.8700,0.1018,0.1481,-0.1665,0.4167,,0.4113,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,aVR,TWC,single,morphology,1,256,0.4003,0.5877,0.8441,0.1875,0.3189,0.1227,0.2426,,0.0024,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,aVR,LAD,single,morphology,1,528,0.4996,0.8030,0.7659,0.3034,0.3778,0.2567,0.3458,,0.0024,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,aVR,SB,single,rhythm,1,64,0.4505,0.4199,0.9541,-0.0306,-0.0728,-0.1002,0.0487,,0.8674,False,ok,rhythm,True,indeterminate,sufficient,sufficient,indeterminate,indeterminate,sufficient
ptbxl_snomed_broad,seresnet,aVR,SVT,single,rhythm,1,5,0.7233,0.3949,0.9979,-0.3285,-0.8318,-0.7500,0.1667,,0.9470,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,aVR,SR,single,rhythm,1,1826,0.9789,0.9818,0.9171,0.0029,0.0029,-0.0000,0.0061,,0.0535,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,aVR,ST,single,rhythm,1,82,0.8902,0.8775,0.9947,-0.0127,-0.0145,-0.0576,0.0350,,0.7701,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,aVR,STTC,single,morphology,1,221,0.3184,0.3994,0.8246,0.0810,0.2029,0.0277,0.1315,,0.0064,False,ok,repolarization,True,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,aVR,LVH,single,morphology,1,234,0.4787,0.7535,0.8330,0.2748,0.3647,0.2168,0.3306,,0.0024,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,aVR,RBBB,single,morphology,1,166,0.5878,0.8961,0.8914,0.3083,0.3441,0.2396,0.3733,,0.0024,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,aVL,AF,single,rhythm,1,152,0.7478,0.8931,0.9621,0.1453,0.1627,0.0762,0.2120,,0.0024,False,ok,rhythm,False,loss,loss,indeterminate,loss,indeterminate,loss
ptbxl_snomed_broad,seresnet,aVL,AFL,single,rhythm,1,7,0.3293,0.6875,0.9580,0.3582,0.5210,0.0040,0.6155,,0.0490,True,B_confusion,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,aVL,TWC,single,morphology,1,256,0.2623,0.5877,0.7297,0.3255,0.5538,0.2620,0.3836,,0.0024,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,aVL,LAD,single,morphology,1,528,0.5501,0.8030,0.8215,0.2530,0.3150,0.2101,0.2893,,0.0024,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,aVL,SB,single,rhythm,1,64,0.4837,0.4199,0.9523,-0.0638,-0.1519,-0.1376,0.0186,,0.9650,False,ok,rhythm,True,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,aVL,SVT,single,rhythm,1,5,0.4498,0.3949,0.9973,-0.0549,-0.1390,-0.4226,0.4107,,0.6741,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,aVL,SR,single,rhythm,1,1826,0.9693,0.9818,0.8901,0.0125,0.0128,0.0076,0.0175,,0.0024,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,aVL,ST,single,rhythm,1,82,0.8253,0.8775,0.9934,0.0522,0.0595,-0.0176,0.1316,,0.1130,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,aVL,STTC,single,morphology,1,221,0.2309,0.3994,0.7465,0.1685,0.4218,0.1196,0.2196,,0.0024,True,B_confusion,repolarization,True,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,aVL,LVH,single,morphology,1,234,0.3788,0.7535,0.7639,0.3747,0.4973,0.3143,0.4371,,0.0024,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,aVL,RBBB,single,morphology,1,166,0.5254,0.8961,0.8044,0.3707,0.4137,0.3049,0.4398,,0.0024,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,aVF,AF,single,rhythm,1,152,0.8997,0.8931,0.9796,-0.0065,-0.0073,-0.0411,0.0235,,0.7900,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,aVF,AFL,single,rhythm,1,7,0.6310,0.6875,0.9636,0.0565,0.0821,-0.1123,0.2680,,0.4825,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,aVF,TWC,single,morphology,1,256,0.2777,0.5877,0.7316,0.3101,0.5276,0.2461,0.3636,,0.0024,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,aVF,LAD,single,morphology,1,528,0.7147,0.8030,0.9098,0.0883,0.1100,0.0569,0.1221,,0.0024,False,ok,axis,False,loss,loss,indeterminate,loss,indeterminate,loss
ptbxl_snomed_broad,seresnet,aVF,SB,single,rhythm,1,64,0.5330,0.4199,0.9524,-0.1131,-0.2693,-0.1821,-0.0175,,0.9920,False,ok,rhythm,True,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,aVF,SVT,single,rhythm,1,5,0.3749,0.3949,0.9973,0.0199,0.0505,-0.3146,0.3390,,0.5635,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,aVF,SR,single,rhythm,1,1826,0.9736,0.9818,0.9101,0.0082,0.0083,0.0030,0.0142,,0.0064,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,aVF,ST,single,rhythm,1,82,0.8808,0.8775,0.9929,-0.0033,-0.0038,-0.0786,0.0778,,0.6741,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ptbxl_snomed_broad,seresnet,aVF,STTC,single,morphology,1,221,0.2825,0.3994,0.7786,0.1169,0.2926,0.0593,0.1759,,0.0045,False,ok,repolarization,True,loss,loss,indeterminate,loss,loss,loss
ptbxl_snomed_broad,seresnet,aVF,LVH,single,morphology,1,234,0.3778,0.7535,0.7840,0.3757,0.4986,0.3082,0.4316,,0.0024,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,aVF,RBBB,single,morphology,1,166,0.4315,0.8961,0.8141,0.4646,0.5184,0.3952,0.5297,,0.0024,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V1,AF,single,rhythm,1,152,0.8944,0.8931,0.9775,-0.0012,-0.0014,-0.0390,0.0336,,0.6980,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V1,AFL,single,rhythm,1,7,0.2605,0.6875,0.8793,0.4270,0.6211,0.0922,0.6905,,0.0147,True,B_confusion,rhythm,False,loss,loss,indeterminate,loss,loss,loss
ptbxl_snomed_broad,seresnet,V1,TWC,single,morphology,1,256,0.2275,0.5877,0.6920,0.3603,0.6129,0.2959,0.4193,,0.0024,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V1,LAD,single,morphology,1,528,0.3929,0.8030,0.6917,0.4101,0.5107,0.3719,0.4483,,0.0024,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V1,SB,single,rhythm,1,64,0.4501,0.4199,0.9534,-0.0302,-0.0718,-0.0997,0.0434,,0.8915,False,ok,rhythm,True,indeterminate,sufficient,sufficient,indeterminate,indeterminate,sufficient
ptbxl_snomed_broad,seresnet,V1,SVT,single,rhythm,1,5,0.3670,0.3949,0.9954,0.0279,0.0706,-0.3642,0.3888,,0.5609,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,V1,SR,single,rhythm,1,1826,0.9736,0.9818,0.9077,0.0082,0.0084,0.0039,0.0134,,0.0024,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V1,ST,single,rhythm,1,82,0.9004,0.8775,0.9932,-0.0229,-0.0261,-0.0875,0.0456,,0.8227,False,ok,rhythm,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V1,STTC,single,morphology,1,221,0.2606,0.3994,0.7613,0.1388,0.3476,0.0817,0.1915,,0.0024,False,ok,repolarization,True,loss,loss,indeterminate,loss,loss,loss
ptbxl_snomed_broad,seresnet,V1,LVH,single,morphology,1,234,0.4353,0.7535,0.8356,0.3182,0.4223,0.2490,0.3799,,0.0024,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V1,RBBB,single,morphology,1,166,0.9132,0.8961,0.9889,-0.0170,-0.0190,-0.0395,0.0052,,0.9650,False,ok,conduction,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V2,AF,single,rhythm,1,152,0.8988,0.8931,0.9751,-0.0057,-0.0063,-0.0611,0.0472,,0.7451,False,ok,rhythm,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V2,AFL,single,rhythm,1,7,0.3493,0.6875,0.8808,0.3381,0.4919,0.0090,0.6365,,0.0340,True,B_confusion,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,V2,TWC,single,morphology,1,256,0.2979,0.5877,0.7592,0.2898,0.4931,0.2208,0.3534,,0.0024,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V2,LAD,single,morphology,1,528,0.4372,0.8030,0.7152,0.3658,0.4555,0.3237,0.4056,,0.0024,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V2,SB,single,rhythm,1,64,0.4978,0.4199,0.9429,-0.0778,-0.1853,-0.1727,0.0162,,0.9650,False,ok,rhythm,True,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V2,SVT,single,rhythm,1,5,0.4197,0.3949,0.9965,-0.0249,-0.0630,-0.4001,0.4660,,0.6284,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,V2,SR,single,rhythm,1,1826,0.9809,0.9818,0.9254,0.0009,0.0009,-0.0036,0.0056,,0.4904,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V2,ST,single,rhythm,1,82,0.8631,0.8775,0.9870,0.0144,0.0164,-0.0626,0.0931,,0.4441,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,V2,STTC,single,morphology,1,221,0.2754,0.3994,0.7764,0.1241,0.3106,0.0713,0.1798,,0.0024,False,ok,repolarization,True,loss,loss,indeterminate,loss,loss,loss
ptbxl_snomed_broad,seresnet,V2,LVH,single,morphology,1,234,0.3688,0.7535,0.7914,0.3847,0.5105,0.3174,0.4461,,0.0024,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V2,RBBB,single,morphology,1,166,0.7948,0.8961,0.9335,0.1013,0.1131,0.0455,0.1555,,0.0024,False,ok,conduction,False,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,V3,AF,single,rhythm,1,152,0.9146,0.8931,0.9813,-0.0214,-0.0240,-0.0674,0.0182,,0.9047,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V3,AFL,single,rhythm,1,7,0.4649,0.6875,0.9396,0.2226,0.3238,-0.0003,0.4776,,0.0625,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,V3,TWC,single,morphology,1,256,0.3467,0.5877,0.7949,0.2411,0.4102,0.1701,0.3039,,0.0024,True,B_confusion,repolarization,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V3,LAD,single,morphology,1,528,0.4196,0.8030,0.7027,0.3834,0.4775,0.3382,0.4239,,0.0024,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V3,SB,single,rhythm,1,64,0.5164,0.4199,0.9585,-0.0964,-0.2297,-0.1750,-0.0011,,0.9900,False,ok,rhythm,True,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V3,SVT,single,rhythm,1,5,0.3655,0.3949,0.9974,0.0294,0.0745,-0.3010,0.3856,,0.6357,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,V3,SR,single,rhythm,1,1826,0.9798,0.9818,0.9235,0.0020,0.0021,-0.0016,0.0059,,0.2341,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V3,ST,single,rhythm,1,82,0.8868,0.8775,0.9927,-0.0093,-0.0106,-0.0738,0.0578,,0.7103,False,ok,rhythm,False,indeterminate,indeterminate,sufficient,indeterminate,sufficient,indeterminate
ptbxl_snomed_broad,seresnet,V3,STTC,single,morphology,1,221,0.2740,0.3994,0.7744,0.1254,0.3139,0.0748,0.1754,,0.0024,False,ok,repolarization,True,loss,loss,indeterminate,loss,loss,loss
ptbxl_snomed_broad,seresnet,V3,LVH,single,morphology,1,234,0.3925,0.7535,0.7931,0.3610,0.4791,0.2965,0.4185,,0.0024,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V3,RBBB,single,morphology,1,166,0.5920,0.8961,0.8631,0.3042,0.3394,0.2440,0.3739,,0.0024,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V4,AF,single,rhythm,1,152,0.9078,0.8931,0.9806,-0.0146,-0.0164,-0.0548,0.0257,,0.8674,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V4,AFL,single,rhythm,1,7,0.4603,0.6875,0.8815,0.2272,0.3305,0.0000,0.5002,,0.0501,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,V4,TWC,single,morphology,1,256,0.4986,0.5877,0.8702,0.0891,0.1516,0.0309,0.1436,,0.0064,False,ok,repolarization,False,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,V4,LAD,single,morphology,1,528,0.4438,0.8030,0.7265,0.3593,0.4474,0.3122,0.4012,,0.0024,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V4,SB,single,rhythm,1,64,0.4649,0.4199,0.9536,-0.0450,-0.1071,-0.1202,0.0461,,0.9000,False,ok,rhythm,True,indeterminate,sufficient,sufficient,indeterminate,indeterminate,sufficient
ptbxl_snomed_broad,seresnet,V4,SVT,single,rhythm,1,5,0.4582,0.3949,0.9972,-0.0633,-0.1604,-0.4917,0.4540,,0.7103,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,V4,SR,single,rhythm,1,1826,0.9808,0.9818,0.9253,0.0010,0.0010,-0.0024,0.0042,,0.4150,False,ok,rhythm,False,sufficient,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V4,ST,single,rhythm,1,82,0.8997,0.8775,0.9957,-0.0222,-0.0253,-0.0944,0.0479,,0.8148,False,ok,rhythm,False,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V4,STTC,single,morphology,1,221,0.3120,0.3994,0.8084,0.0874,0.2188,0.0322,0.1444,,0.0024,False,ok,repolarization,True,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,V4,LVH,single,morphology,1,234,0.4790,0.7535,0.8463,0.2745,0.3643,0.2120,0.3331,,0.0024,True,B_confusion,hypertrophy,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V4,RBBB,single,morphology,1,166,0.5273,0.8961,0.8039,0.3689,0.4116,0.3024,0.4358,,0.0024,True,B_confusion,conduction,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V5,AF,single,rhythm,1,152,0.9100,0.8931,0.9838,-0.0168,-0.0188,-0.0656,0.0228,,0.8674,False,ok,rhythm,False,indeterminate,sufficient,sufficient,sufficient,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V5,AFL,single,rhythm,1,7,0.4702,0.6875,0.9220,0.2173,0.3161,-0.0001,0.4919,,0.0625,False,ok,rhythm,False,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,V5,TWC,single,morphology,1,256,0.4982,0.5877,0.8813,0.0895,0.1523,0.0314,0.1428,,0.0024,False,ok,repolarization,False,loss,indeterminate,indeterminate,loss,indeterminate,indeterminate
ptbxl_snomed_broad,seresnet,V5,LAD,single,morphology,1,528,0.4904,0.8030,0.7569,0.3126,0.3893,0.2675,0.3540,,0.0024,True,B_confusion,axis,False,loss,loss,loss,loss,loss,loss
ptbxl_snomed_broad,seresnet,V5,SB,single,rhythm,1,64,0.4849,0.4199,0.9536,-0.0650,-0.1547,-0.1423,0.0225,,0.9650,False,ok,rhythm,True,indeterminate,sufficient,sufficient,indeterminate,sufficient,sufficient
ptbxl_snomed_broad,seresnet,V5,SVT,single,rhythm,1,5,0.5183,0.3949,0.9976,-0.1235,-0.3127,-0.5534,0.4525,,0.8148,False,ok,rhythm,True,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate,indeterminate
